https://baito.mynavi.jp/cl-002643403911/job-47836828/,【フォークリフト】6月末まで短期★≪土日休み≫高時給1450円！日払い可◎有名玩具★,時給1450円～　＋　交通費支給,派遣社員,"1.神奈川県 相模原市","1.横浜線 相原駅 徒歩10分","週5日 1日8時間以上",,"お仕事内容━━━━━━━━━━━━━━━□■

橋本の大手物流センターで
倉庫内フォークリフトのオシゴト♪

□■━━━━━━━━━━━━━━━

皆さんご存知の玩具のフォークリフト業務☆
リーチフォークとサイドフォークの両方使用いたします◎
※サイドフォークのご経験がなくてもOK!!

▼▼お仕事内容の割合は▼▼
【60％】現場フォークリフト業務
【30％】現場通常業務
(入出荷作業、棚入れ、ピッキング、ラベル貼り)
【10％】その他現場業務

というイメージです◎資格を活かせる体を動かす仕事",,"◇雇用保険加入
◇社保加入
◇制服貸出（上着のみ）
◇安全靴（貸出）
◇鍵付きロッカーあり
◇休憩室完備",1.株式会社セイノースタッフサービス　関東支店http://www.seino.co.jp/sss/,"・人材紹介事業
・アウトソーシング事業
・人材派遣事業

(労働者派遣事業許可番号：派21-020010)
(有料職業紹介事業許可番号：21-ユ-300130)株式会社セイノースタッフサービスの求人一覧を見る
"
https://baito.mynavi.jp/cl-002773800108/job-47963046/,【接合・塗装STAFF】★前払い制度あり★社宅費補助あり！安心の月給制,"月給 19万5000円以上",正社員,"1.神奈川県 厚木市","1.小田急小田原線 本厚木駅 バス40分",,"1.神奈川県 横浜市","お仕事内容アルミコンテナ・冷凍コンテナの製造組立・検査、部品加工・部品配送
  
  トラックの荷台に乗るコンテナ部分の製造になります。
  
  エアードライバー、インパクト等を使用しての組立や完成品の検査業務、設備を使用しての部品加工業務、部品の配膳等となります。
資格を活かせる体を動かす仕事","＼面接の予約がカンタン／
「WEB予約、LINE予約、電話予約」から
都合にあわせて選べます！

▼たとえば…
・電話の時間がとれない⇒WEB/LINEで♪
・その場で予約しちゃいたい⇒電話で♪

あなたの好きなタイミングで、
サクッと面接の予約がとれますよ！
＜応募～入社の流れは下部に↓＞","【入社キャンペーン】
★社宅費全額補助
※規定有り
★入社祝い金最大10万円
※規定あり、～4/30までのご入社者対象
★赴任移動本人交通費会社負担（荷物送料は自己負担）",1.UTエイム株式会社　［ﾌﾙﾊ厚木CF］http://www.ut-aim.co.jp/,"製造アウトソーシングサービス事業

（派）13-300427

25周年を迎えた「UTエイム」 
充実の福利厚生で、将来も安定しながら働き続けられる環境をご用意しています。 UTエイム株式会社の求人一覧を見る
"
https://baito.mynavi.jp/cl-002754007325/job-47465492/,【鍛冶工】鉄の大工さん‼匠たちのもとで&quot;スキル&quot;を身に付けよう★未経験者歓迎◎,日給1万2000円～20000円+交通費全額支給,正社員,"1.東京都 品川区
2.東京都 新宿区
3.神奈川県 横浜市","1.京急本線 新馬場駅 徒歩7分
2.山手線 新宿駅 
3.東海道本線(東京－熱海) 横浜駅 ","週5日以上 1日8時間以上","1.東京都 品川区
2.東京都 品川区
3.東京都 品川区","お仕事内容＼経験・スキル・学歴・資格は一切不問！／
鍛冶工STAFF大募集◎

鍛冶工って何～？
設計書を見ながら鉄骨のカットや溶接を行う職人です。
主には現場での運搬、切断、加工、塗装、取り付けになります。
その他にも設計が変更になった際の金属調整やエラーやミスなどの対応もする
現場のスーパーヒーロー的存在です‼

お仕事は多岐にわたりますがここでの経験で大きなものに‼

未経験者もOK◎
一から全ての技術を伝授します♪

◆直行直帰でOK◆
現場は東京23区内や横浜が中心‼
オフィス集合、解散もなく、現場に直行できます‼資格を活かせる体を動かす仕事","＼～ユニオン・テックのご紹介～／

20名程度の社員数でアットホームな会社になります。
若手からベテランまで、幅広い年齢層の職人が活躍中!
一流の職人が揃っており、まさに゛プロ集団゛
そんな一流な社員から技術を伝授頂けるのも魅力の１つです。

今手に職を付ければ今後困ることもございません。
ここで多くの経験をしてプロの仲間入りをしましょう‼
","★社会保険あり
★昇給あり
★決算賞与あり
★有給制度あり
★資格取得支援

◆原則、直行直帰","1.有限会社ユニオン・テック
2.有限会社ユニオン・テック
3.有限会社ユニオン・テック","建設業有限会社ユニオン・テックの求人一覧を見る
"
https://baito.mynavi.jp/cl-002278200726/job-47828550/,【目視チェック】時給1300円～♪土日祝休◎女性が多い職場★社員食堂あり♪未経験OK！,時給1300～1625円+交通費支給,派遣社員,"1.神奈川県 海老名市","1.相模鉄道本線 かしわ台駅 車10分","週5日以上 1日8時間以上",,"お仕事内容【機械で紙コップの形に加工し不良品がないか目視チェック】のお仕事！

当社スタッフさんに大好評の職場！
空調完備でフォロー体制バッチリなので働きやすいと大好評！
女性スタッフさんが多く活躍中！
男性スタッフさんのご応募もモチロンOK！
モクモク作業が得意な方にオススメ！

▼お仕事内容
紙コップの形に加工する機械に紙をセット！
容器になったら印刷部分にゴミがついていないか、
印刷ミスはないかなど目視でチェックします！
紙なので重い物は基本ないです！
一人でモクモク作業！
フォロー体制ばっちり！","未経験からスタートした方も今では大カツヤク中！
作業内容は紙材を機械にセット！
普段見たことのあるアイスやヨーグルトの容器になって機械から出てくるので印刷ミスやゴミがついていないか目視でチェックします！
通勤は車・バイク・自転車OKで駐車場も完備！
海老名駅より無料送迎バスがあるのでソレを利用するのもアリですね！
残業はほぼないのでプライベートの時間もしっかり確保！
夜勤帯でも利用できるおいしい食堂があるので温かいご飯を食べて後半のエネルギーチャージしてくださいね！","≪当社の就業3大メリット！！≫
★交通費上限3万円！業界トップクラス！
★来社不要！オンライン登録でノンストップで職場見学！
★安心のダブルフォロー体制
専任担当とサポートセンターによる常時サポート！

さらに！
＜21年6月30日まで◎嬉しい増額中＞
◆お友達を紹介してくれた方必見
紹介した方/された方両方に1.5万円をプレゼント!
※紹介者が働いていないときでもOK！
※規定・支払条件有",1.株式会社綜合キャリアオプション　　【1314CU0426G12★14】http://sougo-career.jp/,"・民営職業紹介事業(有料職業紹介事業許可　13-ユ-070412)
・労働者派遣事業（労働者派遣事業許可　 派　 13-070490）
・Ｐ・Ｅ・Ｏ (Professional Employee Organization）
・コールセンター事業
・アウトプレースメント事業
・事務委託
・アウトソーシング事業
・システムインテグレーション事業
・ＣＲＭシステム事業
・企業ＰＲストラテジー
・ＣＭマスメディアプロデュース株式会社綜合キャリアオプションの求人一覧を見る
"
https://baito.mynavi.jp/cl-002278200726/job-47828610/,【材料投入】時給1350円～♪残業多め◎履歴書必要ナシ！★WEB登録も可♪,時給1350円以上+交通費支給,派遣社員,"1.神奈川県 平塚市","1.東海道本線(東京－熱海) 平塚駅 バス20分","週4日以上 1日8時間以上",,"お仕事内容【きかいに材料投入】のお仕事！

休憩室完備でランチや休憩も充実しそう♪
ロッカーあり！
プライベート空間を楽しみませんか？
残業が多めだからしっかり稼ぎたい方にもオススメ！

▼お仕事内容
接着剤・シーリングの製造作業","≪今までの経験やスキルを活かしませんか≫
新しいフィールドで活躍するチャンス！
働きだすなら今！
≪残業たっぷり！
月20H～≫
残業が多いので、
給与明細が楽しみになりそうですね！
≪制服あり≫
ナニ着ていこうか出勤前の悩みが解消♪
受入れ体制もバッチリ！
ぜひチャレンジしてみませんか？","≪当社の就業3大メリット！！≫
★交通費上限3万円！業界トップクラス！
★来社不要！オンライン登録でノンストップで職場見学！
★安心のダブルフォロー体制
専任担当とサポートセンターによる常時サポート！

さらに！
＜21年6月30日まで◎嬉しい増額中＞
◆お友達を紹介してくれた方必見
紹介した方/された方両方に1.5万円をプレゼント!
※紹介者が働いていないときでもOK！
※規定・支払条件有",1.株式会社綜合キャリアオプション　　【1314CU0426G11★93】http://sougo-career.jp/,"・民営職業紹介事業(有料職業紹介事業許可　13-ユ-070412)
・労働者派遣事業（労働者派遣事業許可　 派　 13-070490）
・Ｐ・Ｅ・Ｏ (Professional Employee Organization）
・コールセンター事業
・アウトプレースメント事業
・事務委託
・アウトソーシング事業
・システムインテグレーション事業
・ＣＲＭシステム事業
・企業ＰＲストラテジー
・ＣＭマスメディアプロデュース株式会社綜合キャリアオプションの求人一覧を見る
"
https://baito.mynavi.jp/cl-002842101949/job-47805724/,【フォークリフト】[★高時給1500円★]運搬や搬入作業のお仕事♪,"時給1500円～ + 交通費全額支給",派遣社員,"1.神奈川県 相模原市","1.横浜線 古淵駅 車15分",週5日,"1.神奈川県 厚木市","お仕事内容カウンターフォークで段ボール等の包装材の運搬や荷寄せとトラックへの搬入作業をお願いします♪（派遣）

マイカー通勤OK♪きれいな職場です♪40代男性活躍中☆経験を生かして働いてみませんか？

人気の土日祝休み★フォークリフト乗りっぱのお仕事！交代勤務のお仕事です♪ご応募お待ちしております☆

お財布応援制度実施中！お気軽に当社担当までお問い合わせ下さい★

＜※広告No.：590286＞

資格を活かせる","＼　テクノ・サービスはこんな会社　／

●スタッフサービスのグループ会社
当グループのノウハウと実績を活かし、軽作業・製造業派遣の分野においてお客様より高い評価をいただいています。

●全国でお仕事情報が豊富
大手企業を中心にたくさんのお仕事情報を掲載しています。未経験OKのお仕事がほとんどで、当社で働くスタッフの8割以上が未経験からお仕事をスタートしています。

●安心のフォロー体制
あなた専任の担当者がいるので、職場での悩みやトラブルがあっても心配はいりません。気軽に何でもご相談ください。","◆有給休暇制度
◆社会保険完備（雇用・労災・健保・厚生年金）
◆お財布応援制度
勤務実績の一部を前払い（手数料無料）
◆交通費全額支給
◆退職金制度
◆育児休暇・介護休業制度
◆定期健康診断
※当社規定あり

■敷地内及び屋内は原則禁煙※就業前までに就業条件明示書で明示します

＜オンライン登録OK＞
5分でカンタン！自宅で登録可！
＜就業前の職場見学OK＞
職場の雰囲気や実際の仕事内容などを事前にチェックできる！",1.株式会社テクノ・サービス/590286http://www.hatarakunavi.net,"【事業概要】
製造派遣・業務請負 

【許認可番号】
・有料職業紹介／13-ユ-300011
・一般派遣／派13-080693株式会社テクノ・サービスの求人一覧を見る
"
https://baito.mynavi.jp/cl-002352105225/job-47719992/,【食品加工STAFF】＜ソース類の加工・検品etc.＞未経験の方も大歓迎♪1日4h～応相談★,時給1200円以上＋交通費全額支給,アルバイト・パート,"1.神奈川県 川崎市","1.京浜東北線 川崎駅 バス30分","週3日以上 1日4時間以上",,"お仕事内容[食品加工]
ソース類の製造（加工や計量、検品、梱包等）

＜未経験者も大歓迎！＞
基本的には同じ作業を繰り返す&quot;ルーチンワーク&quot;
一度覚えればサクサクこなすことができますよ◎
分からないことがあった時は、先輩がしっかりサポートします。","●未経験OK！
基本的には同じ作業の繰り返しなので一度覚えてしまえばとってもカンタン♪
コツコツ作業が好きな方におすすめです◎

●研修が充実！
始めはカンタンな作業から、イチから丁寧にお教えします◎
未経験の方でも安心してスタートできますよ★

●幅広い年代が活躍中！
お昼休みや休憩中などはわきあいあいとした雰囲気♪
気さくな方が多いので働きやすいですよ☆","○社会保険完備
〇有給休暇あり
〇扶養内勤務OK
○制服貸与
○交通費全額支給
○クルー実務後、社員登用制度有
○マスク着用可",1.株式会社ゼンショーホールディングス　南関東第三工場,"フードサービスチェーンの経営、販売システム・食材加工システムの開発株式会社ゼンショーホールディングスの求人一覧を見る
"
https://baito.mynavi.jp/cl-002638800237/job-47806508/,【マシンオペレーター】寮完備☆寮費補助有！　横浜市,時給1170円以上＋交通費,契約社員,"1.神奈川県 横浜市","1.京浜東北線 鶴見駅 ","週4日以上 1日7.5時間以上",,"お仕事内容★こんなお仕事です

　主力製品となっているチョコレート菓子やソフトキャンディーを作っているラインでのお仕事となります。
　そのラインの中での製造オペレーター作業となります。
　（生地の製造や、機械操作を行うお仕事です)

　
★この仕事の魅力
　≪未経験の方も安心して勤務できます≫
　大手お菓子メーカーでのお仕事です。
　作業内容は１週間程度で覚えられ、未経験者歓迎のお仕事です。
　教育体制も整っておりますので安心して働けます。
","全国およそ2,000ヶ所に社員寮を完備◎
入寮時は、敷金・礼金が0円！

冷蔵庫、洗濯機、電子レンジetc.
もちろん家具や家電も完備！
通勤ラクラク、セキュリティも整った寮でスグに新生活を開始することも...♪

より長くお仕事に取り組んでいただけるよう、
キャリアパス制度も取り入れています◎

入社から在籍1年で...
⇒正社員の試験を受験可能に!!
※それ以外にも各現場ごとに募集することも多数★

だれでも正社員を目指してキャリアアップが可能↑↑

安心して働いて欲しい...
皆さんの日々の生活からサポートします！","◆通勤手当
◆各種手当(役職手当・資格手当・赴任手当・調整給)
◆各種保険
◆有給休暇(6ヶ月間以上勤務後付与)
◆各種制度(等級制度・評価制度・教育制度)
◆制服貸与
◆月30,000円の寮費補助あり(規定あり)",1.株式会社ワールドインテック/36996_8453http://www.witc.co.jp/,"上場企業を主体とする研究開発、情報、技術、製造分野の総合コンサルティング、
人事コンサルティングおよびアウトソーシング
*ファクトリー事業
*ロジスティクス事業
*テクノ・SI事業
*Ｒ＆Ｄ事業
*リペア事業
*購買事業
*行政受託事業
*パークマネジメント事業
【労働者派遣事業許可番号】　派40-300747
【有料職業紹介事業許可番号】　40-ユ-300636株式会社ワールドインテックの求人一覧を見る
"
https://baito.mynavi.jp/cl-002638800237/job-47806648/,"【加工スタッフ】寮費補助あり!★毎週3連休あり 神奈川県小田原市近郊",時給1200円以上＋交通費,契約社員,"1.神奈川県 南足柄市","1.伊豆箱根鉄道大雄山線 富士フイルム前駅 ","週4日以上 1日8時間以上",,"お仕事内容★こんなお仕事です
・大手メーカーでの医療用機器（血液検査）部品の製造及び付随業務になります。
　①試薬の調合作業
　②塗布作業
　③製品のカット作業
　④梱包作業
　①～④のいずれかの作業を担当していただきます。経験・資格不要ですので安心して働けます。
","全国およそ2,000ヶ所に社員寮を完備◎
入寮時は、敷金・礼金が0円！

冷蔵庫、洗濯機、電子レンジetc.
もちろん家具や家電も完備！
通勤ラクラク、セキュリティも整った寮でスグに新生活を開始することも...♪

より長くお仕事に取り組んでいただけるよう、
キャリアパス制度も取り入れています◎

入社から在籍1年で...
⇒正社員の試験を受験可能に!!
※それ以外にも各現場ごとに募集することも多数★

だれでも正社員を目指してキャリアアップが可能↑↑

安心して働いて欲しい...
皆さんの日々の生活からサポートします！","◆各種手当(役職手当・資格手当・赴任手当・通勤手当)
◆各種保険(社会保険・厚生年金・雇用保険)
◆有給休暇(6ヶ月間以上勤務後付与)
◆人事評価制度(昇給制度)
◆正社員登用制度
◆退職金制度(在籍3年以上)
◆キャリア教育制度
◆寮費上限40,000円/月迄会社負担",1.株式会社ワールドインテック/36996_10010http://www.witc.co.jp/,"上場企業を主体とする研究開発、情報、技術、製造分野の総合コンサルティング、
人事コンサルティングおよびアウトソーシング
*ファクトリー事業
*ロジスティクス事業
*テクノ・SI事業
*Ｒ＆Ｄ事業
*リペア事業
*購買事業
*行政受託事業
*パークマネジメント事業
【労働者派遣事業許可番号】　派40-300747
【有料職業紹介事業許可番号】　40-ユ-300636株式会社ワールドインテックの求人一覧を見る
"
https://baito.mynavi.jp/cl-002278200726/job-47828540/,【部品の箱づめ】時給1300円～♪日勤のみOK！土日祝休◎残業多め◎社員食堂あり♪,時給1300円以上+交通費支給,派遣社員,"1.神奈川県 平塚市","1.東海道本線(東京－熱海) 平塚駅 バス20分","週5日以上 1日7.5時間以上",,"お仕事内容【≪カーパーツ≫500グラムほどの部品の箱づめ】のお仕事！

少人数でアットホームな雰囲気の職場！
休憩室・ロッカー冷暖房など完備！
残業が多めだからしっかり稼ぎたい方にもオススメ！
ウレシイ土日祝休み☆

▼お仕事内容
紙製の自動車パーツの製造・製品の箱詰め(1個500g位の物)のお仕事をお願いします。
簡単作業でラクラク☆","車部品の製造のお仕事！
少人数ですぐに馴染むことができそう♪
アットホームな環境です☆
残業もあってしっかり稼ぐこともできます！
もちろんその分お給料として返ってくるので頑張れる♪
土日祝日がお休みなので、
家族やお友達との予定も合わせやすくてウレシイ♪
人気の日勤帯のお仕事です！
制服アリなのでナニ着ていこうか朝の悩みが解消♪
ロッカー完備！
サポート体制もバッチリ！！
未経験からでも安心してスタートできます☆
一息つける休憩スペースもあります！","≪当社の就業3大メリット！！≫
★交通費上限3万円！業界トップクラス！
★来社不要！オンライン登録でノンストップで職場見学！
★安心のダブルフォロー体制
専任担当とサポートセンターによる常時サポート！

さらに！
＜21年6月30日まで◎嬉しい増額中＞
◆お友達を紹介してくれた方必見
紹介した方/された方両方に1.5万円をプレゼント!
※紹介者が働いていないときでもOK！
※規定・支払条件有",1.株式会社綜合キャリアオプション　　【1314CU0426G12★1】http://sougo-career.jp/,"・民営職業紹介事業(有料職業紹介事業許可　13-ユ-070412)
・労働者派遣事業（労働者派遣事業許可　 派　 13-070490）
・Ｐ・Ｅ・Ｏ (Professional Employee Organization）
・コールセンター事業
・アウトプレースメント事業
・事務委託
・アウトソーシング事業
・システムインテグレーション事業
・ＣＲＭシステム事業
・企業ＰＲストラテジー
・ＣＭマスメディアプロデュース株式会社綜合キャリアオプションの求人一覧を見る
"
https://baito.mynavi.jp/cl-002278200726/job-47828778/,【組立・加工・食品製造など】時給1500円～♪残業多め◎社員食堂あり♪,時給1500円以上+交通費支給,派遣社員,"1.神奈川県 秦野市",,"週5日以上 1日7.5時間以上",,"お仕事内容【組立・加工・食品製造など】のお仕事！

少人数でアットホームな雰囲気の職場！
一息つける休憩スペースもあります！
ロッカーあり！
プライベート空間を楽しみませんか？
高収入もバッチリ目指せますよ！

▼お仕事内容
(1)建設機械向けラジエターの製造、
(2)溶接及び付随業務","≪あなたの経験活かしませんか≫
ブランクがあっても問題ありません♪
経験はちょっとだけ…という方もOK！
≪残業多め≫
しっかり稼ぐげます！
もちろん働いた分はお給料として返ってくるので頑張れる♪
当社スタッフさんも多数活躍中！","≪当社の就業3大メリット！！≫
★交通費上限3万円！業界トップクラス！
★来社不要！オンライン登録でノンストップで職場見学！
★安心のダブルフォロー体制
専任担当とサポートセンターによる常時サポート！

さらに！
＜21年6月30日まで◎嬉しい増額中＞
◆お友達を紹介してくれた方必見
紹介した方/された方両方に1.5万円をプレゼント!
※紹介者が働いていないときでもOK！
※規定・支払条件有",1.株式会社綜合キャリアオプション　　【1314CU0426G11★80】http://sougo-career.jp/,"・民営職業紹介事業(有料職業紹介事業許可　13-ユ-070412)
・労働者派遣事業（労働者派遣事業許可　 派　 13-070490）
・Ｐ・Ｅ・Ｏ (Professional Employee Organization）
・コールセンター事業
・アウトプレースメント事業
・事務委託
・アウトソーシング事業
・システムインテグレーション事業
・ＣＲＭシステム事業
・企業ＰＲストラテジー
・ＣＭマスメディアプロデュース株式会社綜合キャリアオプションの求人一覧を見る
"
https://baito.mynavi.jp/cl-002079401107/job-47521920/,【現場staff】登録制!最低保証1万5000円★年収700万の実績多数!週1~シフト自由!ボーナス有,日給1万5000円以上＋ボーナス＋交通費全額,アルバイト・パート,"1.神奈川県 横浜市","1.京浜東北線 横浜駅 ","週1日以上 1日7.5時間以上","1.東京都 渋谷区","お仕事内容＼あなたに合ったお仕事が見つかる★／
[1]揚重センター
高層ビルや大型マンションの建築現場での資材搬入全般

[2]搬入作業
建築現場に運送されてくる建築資材、建築材料を、お客様が施工する場所へ運搬

[3]手元作業
職人様の補助(手元・合番作業等)、荷揚げ以外の軽作業等
軽量鉄骨建込補助・台車制作作業・片付け・清掃

●大手ならでは！2022年まで現場確保できてます◎
とにかく収入を得たい。そんな方必見！

※一括採用後適正や希望に応じて、配属先を決定します
※登録制の為応募のタイミングによりご紹介可能な案件が異なります資格を活かせる体を動かす仕事","＜業界TOPクラスの大手に入社するチャンス＞
●動画共有サービス配信中！
・「ガチイズム」プロジェクト！揚重（荷揚げ）とは？
・石膏ボード？？これを見れば荷揚げの基礎が分かる！
・LGS（軽量鉄骨）！短期間で持ち方のコツを掴む方法を徹底解説！
など、研修所での様子も分かります！
→詳しくはハンズ【公式】チャンネルで検索！

●夢を語りつくせ！
「ミュージシャンやお笑い芸人になりたい。」⇒ガチなら即採用！！
この業界は、夢を追かけながら、生活費を稼ぐために働く人が多いのも事実です。
ハンズで人生変えてみませんか？","＜友達紹介制度あり＞
紹介した方・された方、最大7万円支給

◆資格取得制度（全額会社負担）
・フォーク
・玉掛け
・クレーン
・職長教育などの資格が取得できます。

◆作業着上下ともに新品支給
肩のクッションで負担を緩和◎

◆昇給保証(勤務日数に応じ昇給)
◆交通費全額支給
◆社会保険完備
◆正社員登用
◆精勤手当
◆残業手当
◆有給休暇","1.株式会社ハンズ 揚重課 ※勤務地：横浜エリア［001］http://www.kkhands.co.jp/","内装仕上工事業
塗装工事業
建具工事業 
大工工事業
事業内容	とび・土工工事業
人材派遣株式会社ハンズの求人一覧を見る
"
https://baito.mynavi.jp/cl-002343004034/job-47250244/,【カウンターフォーク】★週払い⇒全額手渡しOK★寮完備/社員登用有◎梱包staff同時募集中,"時給1350円以上 ＋ 交通費全額支給",アルバイト・パート,"1.神奈川県 横浜市","1.横浜シーサイドライン 鳥浜駅 徒歩5分","週5日 1日8時間以上",,"お仕事内容【具体的には…】

カウンターフォークを使って、
◯自動車部品の仕分け
◯自動車部品を保管場所へ移動
◯自動車部品のピッキング 
などをお願いします!!

面接後に職場見学も可能なので、
気になる方はお気軽にお問合せくださいね♪資格を活かせる体を動かす仕事","◆◇◆梱包staffも同時募集中◆◇◆

【給与】時給1100円以上
【勤務時間8：30～17：30（実働8h／休憩1h）

お任せするのは…
部品の入った箱に出荷先毎のラベルを貼り
箱詰めしていくお仕事です!!

こちらは無資格の方も大歓迎です♪
=============================
◇◆◇資格取得支援制度あり◇◆◇

会社全額負担で
フォークリフトの免許を取得できます!!
無資格未経験の方は、
梱包staffとして勤務している間に
免許を取得し、取得後フォークリフトへ
キャリアアップができます!!

詳細はお気軽にお問い合わせください♪","○ 個室寮あり／横浜市内のマンション（寮費3万円/月）
→ 室内にトイレやお風呂も完備しています♪
○ 正社員登用あり
◯ 研修制度あり
○ 週払い可能
○ 交通費支給
○ 残業手当あり
◯ 昇給あり
○ 空調完備
○ 制服・安全靴支給
○ フォークリフトなどの資格取得支援制度あり
→ 教材費や受験料は弊社で負担します
○ 社員食堂、休憩室、軽食販売機あり",1.横浜特殊作業株式会社,"特殊車両の賃貸
貨物取扱業
貨物自動車運送事業
倉庫保管及び納入の代行
特殊車両その他機械類の修理据付及び梱包
一般労働者派遣事業／(般)14-300519 
前各号に付帯する事業横浜特殊作業株式会社の求人一覧を見る
"
https://baito.mynavi.jp/cl-002278200726/job-47828548/,【粉末スパイスづくり】時給1300円～♪土日祝休◎社員食堂あり♪履歴書必要ナシ！★,時給1300円以上+交通費支給,派遣社員,"1.神奈川県 秦野市","1.小田急小田原線 秦野駅 バス10分","週5日以上 1日7.5時間以上",,"お仕事内容【粉末スパイスづくり】のお仕事！

ウレシイ髪型・カラー自由の職場♪
派手すぎなければ、
働くために髪型を変えなくてもOK！
その日の気分でスタイリングできちゃう！

▼お仕事内容
人気の健康食品やスパイスの原料集めや原料を計量してマシンへ投入作業、
他にも粉末状のスパイスの袋詰め作業もあります。","≪経験者カンゲイ≫
チョットだけの経験もしっかり活かせます！
ブランクある方もOKなので、
安心してスタートできますよ♪
≪残業はほぼナシ≫
仕事終わりの予定も立てやすいですね！
≪土日祝日がお休み≫
家族やお友達との予定も合わせやすくてウレシイ♪
≪髪型自由≫
明るすぎたり奇抜すぎはNGですが、
基本的に髪型自由でOK(詳しくは担当へ)☆","≪当社の就業3大メリット！！≫
★交通費上限3万円！業界トップクラス！
★来社不要！オンライン登録でノンストップで職場見学！
★安心のダブルフォロー体制
専任担当とサポートセンターによる常時サポート！

さらに！
＜21年6月30日まで◎嬉しい増額中＞
◆お友達を紹介してくれた方必見
紹介した方/された方両方に1.5万円をプレゼント!
※紹介者が働いていないときでもOK！
※規定・支払条件有",1.株式会社綜合キャリアオプション　　【1314CU0426G12★29】http://sougo-career.jp/,"・民営職業紹介事業(有料職業紹介事業許可　13-ユ-070412)
・労働者派遣事業（労働者派遣事業許可　 派　 13-070490）
・Ｐ・Ｅ・Ｏ (Professional Employee Organization）
・コールセンター事業
・アウトプレースメント事業
・事務委託
・アウトソーシング事業
・システムインテグレーション事業
・ＣＲＭシステム事業
・企業ＰＲストラテジー
・ＣＭマスメディアプロデュース株式会社綜合キャリアオプションの求人一覧を見る
"
https://baito.mynavi.jp/cl-002278200726/job-47828780/,【部品の組み立て・加工】時給1500円～♪残業多め◎未経験OK！履歴書必要ナシ！★,時給1500～1875円+交通費支給,派遣社員,"1.神奈川県 藤沢市","1.横浜市営地下鉄ブルーライン（関内－湘南台） 湘南台駅 バス10分","週5日以上 1日8時間以上",,"お仕事内容【部品の組み立て・加工】のお仕事！

明るすぎたり奇抜すぎはNGですが、
基本的に髪型自由でOK(詳しくは担当へ)☆
残業がしっかりあるお仕事！

▼お仕事内容
トラック及び部品の製造組立のお仕事です。
加工や運搬もお願いします。","≪こんな方にオススメ≫
・ガテン系など製造業に興味がある方。
・高収入で働きたい方。
・担当者のサポートが必要な方。
≪残業多め≫
しっかり稼ぐげます！
もちろん働いた分はお給料として返ってくるので頑張れる♪
≪髪色自由≫
おしゃれな髪色OKな職場です♪
※会社の規定アリ。
≪かっこいい制服あり≫
毎日の着ていく服装で悩む必要もナシ！","≪当社の就業3大メリット！！≫
★交通費上限3万円！業界トップクラス！
★来社不要！オンライン登録でノンストップで職場見学！
★安心のダブルフォロー体制
専任担当とサポートセンターによる常時サポート！

さらに！
＜21年6月30日まで◎嬉しい増額中＞
◆お友達を紹介してくれた方必見
紹介した方/された方両方に1.5万円をプレゼント!
※紹介者が働いていないときでもOK！
※規定・支払条件有",1.株式会社綜合キャリアオプション　　【1314CU0426G11★81】http://sougo-career.jp/,"・民営職業紹介事業(有料職業紹介事業許可　13-ユ-070412)
・労働者派遣事業（労働者派遣事業許可　 派　 13-070490）
・Ｐ・Ｅ・Ｏ (Professional Employee Organization）
・コールセンター事業
・アウトプレースメント事業
・事務委託
・アウトソーシング事業
・システムインテグレーション事業
・ＣＲＭシステム事業
・企業ＰＲストラテジー
・ＣＭマスメディアプロデュース株式会社綜合キャリアオプションの求人一覧を見る
"
https://baito.mynavi.jp/cl-002406708718/job-45874574/,【現場サポート】＼稼げる高日給!／未経験OK★簡単な作業からスタート♪土日休み&amp;車通勤◎,日給1万2000～1万3500円+交通費,アルバイト・パート,"1.神奈川県 海老名市","1.相模線 門沢橋駅 徒歩6分","週5日 1日8時間以上",,"お仕事内容＼業績安定の企業♪／
増員につき新メンバー大募集！

＜土木工事スタッフ＞
・道路舗装工事
・配管の埋設作業　など

＜工事管理スタッフ＞
・道路舗装や配管工事の
　現場管理や作業の補助　など

＜電気工事スタッフ＞
・信号や変電所設備の配線
・電気土木工事　など

※一括採用後、希望・適性を考慮し配属します。

▼ポイント▼
【1】公共施設がメイン！
民間工事、大手電気会社など
現場がしっかりあるので安定◎

【2】経験や知識はゼロでOK！
まずは簡単な作業から徐々にお任せ♪
先輩スタッフが丁寧にお教えします！資格を活かせる体を動かす仕事",,"◆社保完備
◆正社員登用あり
◆制服貸与
◆資格取得支援制度","1.株式会社下電工 神奈川営業所","土木工事　とび・土工工事　電気工事　舗装工事　
株式会社下電工の求人一覧を見る
"
